loan_type,loan_purpose,loan_amount_000s,action_taken,msamd,county_code,census_tract_number,applicant_ethnicity,co_applicant_ethnicity,applicant_race_1,co_applicant_race_1,applicant_sex,co_applicant_sex,applicant_income_000s,lien_status,population,minority_population,hud_median_family_income,tract_to_msamd_income,number_of_owner_occupied_units,number_of_1_to_4_family_units
2,3,130,0,45060.0,67.0,111.01,2,5,5,8,1,5,46.0,1,5933.0,14.550000190734863,68000.0,111.87000274658205,2054.0,2174.0
1,1,126,0,35614.0,87.0,111.01,2,5,5,8,2,5,59.0,1,6671.0,35.779998779296875,73700.0,159.2899932861328,1605.0,2024.0
1,3,280,1,35004.0,103.0,1234.01,2,2,5,5,1,2,130.0,1,4543.0,37.20000076293945,110800.0,86.76000213623047,925.0,1260.0
1,1,253,0,35614.0,119.0,13.01,2,5,3,8,2,5,84.0,1,4537.0,69.08000183105469,73700.0,169.27999877929688,1059.0,1113.0
1,1,134,0,40380.0,55.0,125.0,2,2,5,5,2,1,108.0,1,4354.0,11.25,68500.0,143.27999877929688,1513.0,1640.0
1,1,188,0,35614.0,47.0,398.0,2,5,5,8,1,5,65.0,1,2859.0,63.40999984741211,73700.0,75.81999969482422,462.0,827.0
1,1,270,0,15380.0,29.0,108.04,2,5,5,8,1,5,346.0,1,3715.0,4.900000095367432,68200.0,113.41000366210938,1418.0,1673.0
1,1,304,0,35004.0,103.0,1592.04,2,5,5,8,2,5,150.0,1,4043.0,23.100000381469727,110800.0,81.73999786376953,1133.0,1495.0
1,3,466,1,35614.0,119.0,122.0,2,2,5,5,1,2,104.0,1,7125.0,18.780000686645508,73700.0,169.19000244140625,1929.0,2332.0
1,1,100,0,46540.0,65.0,245.0,2,2,5,5,1,2,71.0,1,4925.0,4.590000152587891,62100.0,86.61000061035156,1340.0,1955.0
2,1,364,0,35004.0,59.0,5191.0,1,1,5,5,1,2,79.0,1,6057.0,36.75,110800.0,111.8000030517578,1616.0,1987.0
1,1,276,0,10580.0,93.0,331.01,2,2,5,3,1,2,161.0,1,2068.0,1.8899999856948853,83100.0,101.47000122070312,646.0,885.0
1,3,63,1,40380.0,117.0,203.02,2,2,5,5,1,2,102.0,1,5210.0,7.679999828338623,68500.0,118.88999938964844,1664.0,1991.0
1,1,403,0,35614.0,5.0,4.0,1,5,5,8,1,5,113.0,1,5915.0,96.4000015258789,73700.0,103.58000183105467,1403.0,2071.0
1,3,317,0,35614.0,81.0,623.0,2,5,5,8,1,5,67.0,1,2049.0,36.5099983215332,73700.0,109.22000122070312,295.0,757.0
1,1,214,0,40380.0,55.0,113.01,2,2,5,5,1,2,102.0,1,7772.0,5.96999979019165,68500.0,155.52999877929688,2635.0,2718.0
1,1,224,0,10580.0,93.0,331.02,2,5,5,8,2,5,203.0,1,6280.0,6.769999980926514,83100.0,111.73999786376952,1729.0,2561.0
1,3,86,0,40380.0,117.0,203.02,2,5,5,8,1,5,61.0,1,5210.0,7.679999828338623,68500.0,118.88999938964844,1664.0,1991.0
1,3,383,0,35614.0,119.0,14.03,2,5,5,8,1,5,101.0,1,3722.0,45.88999938964844,73700.0,82.0,670.0,798.0
2,3,334,1,35614.0,5.0,162.0,2,5,5,8,1,5,29.0,1,1969.0,47.130001068115234,73700.0,106.9800033569336,309.0,622.0
1,1,95,0,40380.0,55.0,108.0,2,5,5,8,1,5,38.0,1,2889.0,14.5,68500.0,111.83999633789062,1253.0,1412.0
1,1,197,0,10580.0,91.0,626.01,2,5,5,8,1,5,96.0,1,2472.0,9.470000267028809,83100.0,142.97000122070312,861.0,919.0
1,3,430,1,35614.0,119.0,48.0,2,2,5,5,1,2,330.0,1,6586.0,32.65999984741211,73700.0,137.77000427246094,1406.0,1332.0
2,1,115,0,45060.0,67.0,136.0,2,5,5,8,2,5,104.0,1,3103.0,10.4399995803833,68000.0,89.12999725341797,682.0,1003.0
1,1,712,0,35614.0,119.0,132.01,2,2,5,5,1,2,192.0,1,4339.0,24.63999938964844,73700.0,346.989990234375,1113.0,1234.0
1,1,100,0,35614.0,87.0,101.02,2,2,5,5,1,2,85.0,1,5303.0,30.299999237060547,73700.0,138.8300018310547,1444.0,1709.0
1,1,90,0,10580.0,83.0,516.0,2,5,5,8,1,5,106.0,1,6811.0,17.520000457763672,83100.0,83.68000030517578,1460.0,2537.0
1,1,409,1,10580.0,91.0,611.0,2,2,5,5,1,2,96.0,1,5756.0,12.460000038146973,83100.0,117.55999755859376,1487.0,2424.0
1,1,350,0,35004.0,59.0,4160.0,2,5,5,8,2,5,129.0,1,3875.0,12.489999771118164,110800.0,135.6300048828125,1171.0,1311.0
1,1,59,0,45060.0,75.0,216.03,2,5,5,8,1,5,54.0,1,3608.0,3.4600000381469727,68000.0,109.54000091552734,1115.0,1726.0
1,1,75,0,40380.0,73.0,404.0,2,2,5,5,1,2,191.0,1,3356.0,17.90999984741211,68500.0,81.80999755859375,838.0,1394.0
1,3,70,0,13780.0,107.0,202.0,2,2,5,5,1,2,76.0,1,5196.0,5.199999809265137,65700.0,89.0999984741211,1593.0,2135.0
1,2,42,0,15380.0,29.0,8.0,2,5,5,8,1,5,56.0,1,4729.0,7.590000152587891,68200.0,93.27999877929688,1279.0,2066.0
1,3,368,0,35614.0,47.0,702.01,2,5,5,8,2,5,75.0,1,6015.0,13.420000076293944,73700.0,125.8499984741211,1741.0,2510.0
1,3,173,1,35614.0,85.0,244.01,2,5,5,8,2,5,79.0,1,6408.0,12.520000457763672,73700.0,127.12999725341795,1675.0,2157.0
1,1,63,0,40380.0,117.0,209.0,2,5,5,8,2,5,39.0,1,5485.0,16.260000228881836,68500.0,71.66000366210938,1458.0,2222.0
1,3,530,0,35614.0,81.0,1129.0,2,2,5,5,1,2,39.0,1,2252.0,35.75,73700.0,141.8699951171875,515.0,725.0
1,1,34,1,40380.0,55.0,87.01,2,5,5,8,1,5,103.0,1,3706.0,62.97999954223633,68500.0,58.66999816894531,900.0,1458.0
1,1,635,0,35614.0,81.0,1195.0,2,5,5,8,1,5,91.0,1,1412.0,69.33000183105469,73700.0,130.1199951171875,292.0,448.0
1,1,272,1,10580.0,91.0,607.02,2,5,5,8,1,5,69.0,1,9239.0,7.269999980926514,83100.0,130.08999633789062,2837.0,3197.0
1,3,750,0,35614.0,47.0,275.0,2,2,3,3,2,2,127.0,1,4346.0,88.55999755859375,73700.0,93.3499984741211,526.0,1325.0
1,1,224,0,10580.0,93.0,326.01,2,2,5,5,1,2,138.0,1,1923.0,5.039999961853027,83100.0,132.8300018310547,549.0,690.0
1,3,572,0,35614.0,81.0,309.03,2,2,5,5,2,1,145.0,1,6441.0,84.98999786376953,73700.0,78.87999725341797,780.0,1914.0
1,1,596,0,35004.0,59.0,4110.0,2,5,5,8,2,5,119.0,1,5084.0,65.1500015258789,110800.0,59.04999923706055,930.0,1558.0
1,1,274,0,27060.0,109.0,7.0,2,5,5,8,1,5,176.0,1,3556.0,32.81999969482422,75600.0,94.18000030517578,641.0,1191.0
1,1,202,0,10580.0,83.0,412.0,2,5,5,8,1,5,68.0,1,3037.0,18.46999931335449,83100.0,110.87000274658205,800.0,1283.0
1,3,611,0,35004.0,59.0,4152.02,2,2,5,5,1,2,241.0,1,3875.0,11.40999984741211,110800.0,144.86000061035156,1390.0,1457.0
1,3,821,1,35614.0,119.0,121.01,2,5,5,8,1,5,1205.0,1,5388.0,12.5600004196167,73700.0,256.0799865722656,1661.0,1787.0
2,3,134,0,10580.0,91.0,622.0,2,5,5,8,1,5,49.0,1,3003.0,6.389999866485596,83100.0,83.66000366210938,556.0,1249.0
1,1,134,0,46540.0,65.0,247.0,2,2,5,5,2,1,73.0,1,6299.0,1.909999966621399,62100.0,103.30999755859376,1783.0,2499.0
1,3,368,0,35614.0,119.0,46.0,2,2,5,5,1,2,236.0,1,2981.0,14.65999984741211,73700.0,276.0400085449219,891.0,360.0
1,1,202,0,10580.0,91.0,613.02,2,2,5,5,2,1,711.0,1,6711.0,7.380000114440918,83100.0,94.01000213623048,1919.0,2686.0
1,1,308,0,35614.0,81.0,743.0,2,5,5,8,1,5,56.0,1,4654.0,48.06999969482422,73700.0,86.87000274658203,964.0,600.0
1,2,173,0,35614.0,85.0,146.04,2,2,5,5,1,2,138.0,1,7468.0,15.31999969482422,73700.0,134.0399932861328,2141.0,2700.0
1,2,328,0,35004.0,59.0,5216.01,2,2,5,5,1,2,141.0,1,4377.0,5.389999866485596,110800.0,103.37999725341795,1315.0,1375.0
1,1,114,0,40380.0,55.0,106.01,2,5,5,8,1,5,59.0,1,2885.0,32.439998626708984,68500.0,77.73999786376953,780.0,1092.0
1,2,83,0,46540.0,43.0,102.01,2,2,5,5,2,1,36.0,1,3433.0,6.090000152587891,62100.0,95.36000061035156,992.0,1515.0
1,1,130,0,46540.0,43.0,113.02,2,2,5,5,2,1,76.0,1,3418.0,2.690000057220459,62100.0,100.97000122070312,1174.0,1536.0
2,2,402,0,35004.0,59.0,4132.0,2,2,5,5,1,2,135.0,1,5946.0,9.649999618530272,110800.0,88.7699966430664,2079.0,2297.0
2,1,373,0,35004.0,103.0,1471.0,2,5,5,8,1,5,100.0,1,3102.0,10.800000190734863,110800.0,139.3300018310547,988.0,1067.0
1,3,332,0,20524.0,27.0,502.05,2,2,5,5,1,2,161.0,1,5077.0,11.640000343322754,97100.0,117.18000030517578,1490.0,1858.0
1,1,257,1,35614.0,87.0,108.03,2,5,5,8,1,5,180.0,1,5386.0,27.790000915527344,73700.0,190.19000244140625,1567.0,1635.0
2,3,151,0,10580.0,1.0,136.02,2,5,5,8,1,5,78.0,1,4269.0,32.33000183105469,83100.0,94.8499984741211,626.0,971.0
1,1,911,0,35614.0,81.0,69.0,2,2,5,5,1,2,301.0,1,4649.0,52.54999923706055,73700.0,63.630001068115234,268.0,739.0
1,3,222,0,10580.0,91.0,611.0,2,5,5,8,2,5,105.0,1,5756.0,12.460000038146973,83100.0,117.55999755859376,1487.0,2424.0
2,1,142,0,24020.0,115.0,820.01,2,2,5,5,1,2,63.0,1,4874.0,3.450000047683716,64100.0,83.26000213623047,1339.0,2360.0
2,1,255,0,35004.0,103.0,1464.04,1,5,5,8,1,5,81.0,1,3754.0,66.13999938964844,110800.0,70.0199966430664,716.0,1009.0
1,3,190,0,40380.0,55.0,123.05,2,5,5,8,1,5,136.0,1,4321.0,15.270000457763672,68500.0,201.52999877929688,1390.0,1397.0
1,2,417,0,35614.0,47.0,296.0,2,2,5,5,1,2,92.0,1,5711.0,45.650001525878906,73700.0,73.16999816894531,623.0,961.0
1,1,860,0,35614.0,47.0,243.0,2,5,5,8,1,5,194.0,1,4273.0,78.7699966430664,73700.0,93.0199966430664,444.0,1120.0
1,1,344,0,35004.0,59.0,4143.03,2,2,3,3,1,2,126.0,1,4522.0,64.83999633789062,110800.0,80.2699966430664,1018.0,1114.0
1,1,173,0,28740.0,111.0,9501.0,2,5,5,8,2,5,152.0,1,5267.0,8.489999771118164,78500.0,120.5199966430664,1572.0,2284.0
1,3,280,0,35004.0,59.0,4128.0,2,5,5,8,1,5,97.0,1,3152.0,39.630001068115234,110800.0,121.2300033569336,873.0,1076.0
1,1,584,0,35004.0,59.0,5217.0,2,5,5,8,1,5,194.0,1,4706.0,12.239999771118164,110800.0,106.13999938964844,1565.0,1606.0
2,1,188,0,35004.0,103.0,1595.11,1,5,5,8,1,5,71.0,1,7016.0,33.0,110800.0,76.27999877929688,1769.0,2262.0
1,3,320,1,35614.0,85.0,291.04,2,5,5,8,1,5,76.0,1,7273.0,36.34000015258789,73700.0,131.25999450683594,1946.0,2391.0
1,2,985,0,35614.0,47.0,561.0,2,2,5,5,1,2,423.0,1,3003.0,22.01000022888184,73700.0,127.2300033569336,262.0,760.0
1,1,155,0,10580.0,93.0,320.0,2,5,5,8,1,5,67.0,1,6409.0,17.049999237060547,83100.0,132.3800048828125,1837.0,2015.0
1,2,85,1,35614.0,71.0,112.0,2,5,5,8,1,5,60.0,1,4545.0,52.88999938964844,73700.0,109.69000244140624,939.0,1299.0
1,1,424,0,35614.0,81.0,991.0,2,5,5,8,1,5,98.0,1,6234.0,29.739999771118164,73700.0,140.86000061035156,2299.0,1339.0
2,1,86,1,40380.0,55.0,105.0,2,5,5,8,1,5,80.0,1,4569.0,5.380000114440918,68500.0,127.29000091552734,1671.0,1826.0
1,3,79,0,10580.0,93.0,329.02,2,5,5,8,1,5,74.0,1,4446.0,14.010000228881836,83100.0,99.79000091552734,1437.0,1672.0
1,3,275,0,35004.0,103.0,1581.15,2,5,5,8,1,5,109.0,1,7162.0,14.1899995803833,110800.0,101.5999984741211,1659.0,1813.0
1,1,1000,0,35614.0,61.0,148.01,2,5,5,8,1,5,470.0,1,3081.0,23.209999084472656,73700.0,346.989990234375,497.0,31.0
1,2,400,1,35614.0,81.0,1571.01,1,5,5,8,1,5,95.0,1,7859.0,69.9800033569336,73700.0,126.9000015258789,2013.0,2508.0
1,3,385,0,35614.0,85.0,251.0,2,5,5,8,1,5,107.0,1,5879.0,16.639999389648438,73700.0,139.77000427246094,1766.0,2132.0
1,1,157,0,35614.0,119.0,83.01,1,5,5,8,2,5,57.0,1,2950.0,37.970001220703125,73700.0,127.98999786376952,719.0,1125.0
2,1,354,0,35004.0,59.0,4145.02,2,2,3,3,1,2,130.0,1,4325.0,45.970001220703125,110800.0,101.77999877929688,1463.0,1502.0
1,1,131,0,35614.0,71.0,128.0,2,5,3,8,2,5,61.0,1,4686.0,43.560001373291016,73700.0,115.12000274658205,1296.0,1816.0
1,1,144,0,15380.0,29.0,91.06,2,2,5,5,1,2,88.0,1,3207.0,16.709999084472656,68200.0,115.73999786376952,869.0,1218.0
1,2,59,1,35004.0,103.0,1591.07,2,2,5,5,1,2,107.0,2,3915.0,18.489999771118164,110800.0,95.37999725341795,1106.0,1216.0
1,3,336,0,35614.0,119.0,24.05,2,5,5,8,1,5,202.0,1,3303.0,39.119998931884766,73700.0,135.1300048828125,631.0,1164.0
1,1,192,1,35004.0,103.0,1594.12,2,2,5,5,1,2,53.0,1,7811.0,10.630000114440918,110800.0,117.58999633789062,2431.0,2687.0
1,3,163,0,35614.0,71.0,108.02,2,2,3,3,1,2,195.0,1,5175.0,18.049999237060547,73700.0,125.80999755859376,1227.0,1682.0
1,3,55,1,46540.0,65.0,237.02,2,2,5,5,1,2,129.0,1,3803.0,5.309999942779541,62100.0,113.93000030517578,1313.0,1513.0
1,3,60,1,40380.0,55.0,128.0,2,5,5,8,2,5,16.0,1,4911.0,24.68000030517578,68500.0,128.3300018310547,941.0,1258.0
1,3,306,1,40380.0,55.0,115.05,2,5,5,8,1,5,112.0,1,6138.0,5.159999847412109,68500.0,149.1999969482422,1846.0,1939.0
1,3,299,1,35614.0,81.0,358.0,2,2,3,3,2,1,161.0,1,4094.0,99.8499984741211,73700.0,129.30999755859375,808.0,1309.0
1,3,375,0,35614.0,47.0,838.0,2,5,3,8,2,5,105.0,1,2407.0,94.30999755859376,73700.0,111.9000015258789,584.0,778.0
1,1,259,0,40380.0,55.0,119.01,2,2,5,5,1,2,120.0,1,6146.0,12.369999885559082,68500.0,122.29000091552734,1831.0,2172.0
1,1,264,0,35614.0,81.0,284.0,1,1,5,5,2,1,137.0,1,4367.0,99.33999633789062,73700.0,85.58999633789062,671.0,1146.0
1,3,535,1,35614.0,119.0,119.02,2,2,5,5,1,2,170.0,1,4463.0,27.309999465942383,73700.0,161.99000549316406,1172.0,1499.0
2,1,155,0,15380.0,29.0,115.0,2,5,5,8,1,5,48.0,1,1601.0,8.239999771118164,68200.0,74.37999725341797,437.0,681.0
1,3,76,0,10580.0,83.0,519.02,2,5,5,8,2,5,109.0,1,3529.0,5.869999885559082,83100.0,89.25,1155.0,1314.0
1,3,130,0,40380.0,55.0,149.06,2,2,5,5,1,2,99.0,1,3649.0,4.25,68500.0,131.4499969482422,1064.0,1247.0
1,1,244,0,35614.0,47.0,1116.0,2,5,3,8,1,5,78.0,1,3739.0,96.58000183105467,73700.0,49.77000045776367,253.0,1119.0
1,1,479,0,35004.0,59.0,4153.0,2,2,5,5,1,2,243.0,1,6131.0,12.09000015258789,110800.0,113.66000366210938,1694.0,2005.0
1,2,20,0,13780.0,107.0,204.01,2,5,5,8,2,5,42.0,2,5139.0,2.140000104904175,65700.0,123.9499969482422,1465.0,1903.0
1,2,10,0,15380.0,29.0,175.01,2,5,5,8,1,5,54.0,1,1428.0,13.239999771118164,68200.0,88.06999969482422,421.0,653.0
1,3,115,0,15380.0,29.0,79.05,2,5,5,8,2,5,69.0,1,4171.0,9.279999732971191,68200.0,107.0,1681.0,1800.0
1,1,748,0,35614.0,119.0,101.0,2,5,5,8,1,5,180.0,1,4663.0,18.809999465942383,73700.0,325.0799865722656,1224.0,1405.0
2,1,468,0,35004.0,103.0,1120.01,2,1,5,5,1,2,240.0,1,4859.0,27.559999465942383,110800.0,90.41999816894533,1428.0,1723.0
1,1,329,0,35004.0,103.0,1583.18,2,5,3,8,1,5,126.0,1,4114.0,10.3100004196167,110800.0,111.5999984741211,1344.0,1593.0
1,3,635,0,35004.0,103.0,1466.14,2,2,5,5,2,1,190.0,1,6020.0,11.989999771118164,110800.0,107.88999938964844,1835.0,1813.0
1,1,560,0,35614.0,47.0,575.0,2,5,5,8,1,5,120.0,1,4028.0,21.43000030517578,73700.0,127.2699966430664,308.0,574.0
1,3,110,1,46540.0,65.0,267.0,2,2,5,5,1,2,67.0,2,5470.0,1.4299999475479126,62100.0,93.88999938964844,1988.0,3297.0
1,3,136,0,40380.0,51.0,311.0,2,2,5,5,1,2,162.0,1,4833.0,3.700000047683716,68500.0,102.5999984741211,1758.0,2617.0
1,1,158,1,35614.0,85.0,20.01,2,5,5,8,2,5,62.0,1,2530.0,35.849998474121094,73700.0,154.52000427246094,684.0,815.0
1,1,536,0,35004.0,103.0,1104.01,2,5,5,8,1,5,150.0,1,2707.0,11.5600004196167,110800.0,166.97000122070312,893.0,970.0
1,1,240,0,40380.0,55.0,118.0,2,2,5,5,1,2,134.0,1,5299.0,7.039999961853027,68500.0,120.58999633789062,1916.0,2538.0
1,1,140,1,40380.0,55.0,126.0,2,2,5,5,1,2,167.0,1,4804.0,15.06999969482422,68500.0,196.9900054931641,1461.0,1436.0
2,1,38,1,15380.0,63.0,210.0,2,5,3,8,2,5,37.0,1,2738.0,33.380001068115234,68200.0,49.18000030517578,656.0,1415.0
1,1,324,0,10580.0,91.0,613.02,2,5,5,8,1,5,170.0,1,6711.0,7.380000114440918,83100.0,94.01000213623048,1919.0,2686.0
1,1,200,0,35004.0,103.0,1592.04,2,2,5,5,2,2,150.0,1,4043.0,23.100000381469727,110800.0,81.73999786376953,1133.0,1495.0
1,1,61,0,35614.0,87.0,120.0,1,5,5,8,1,5,46.0,1,3861.0,19.21999931335449,73700.0,139.27000427246094,1602.0,1688.0
1,1,90,0,15380.0,29.0,100.01,2,5,5,8,2,5,51.0,1,2978.0,3.759999990463257,68200.0,81.27999877929688,994.0,1321.0
2,1,263,0,10580.0,91.0,625.01,2,2,5,5,2,1,88.0,1,5057.0,9.510000228881836,83100.0,143.1199951171875,1762.0,1904.0
1,3,162,0,35004.0,103.0,1581.12,2,5,5,8,1,5,63.0,1,4335.0,31.76000022888184,110800.0,80.47000122070312,972.0,1318.0
2,1,278,0,35004.0,103.0,1595.11,1,1,5,5,1,1,73.0,1,7016.0,33.0,110800.0,76.27999877929688,1769.0,2262.0
1,1,114,0,10580.0,1.0,135.05,2,5,5,8,1,5,93.0,1,2625.0,9.40999984741211,83100.0,105.56999969482422,820.0,1037.0
1,3,165,0,10580.0,91.0,601.02,2,2,5,5,1,2,130.0,1,5566.0,3.049999952316284,83100.0,110.13999938964844,1686.0,2163.0
2,2,193,0,10580.0,93.0,329.02,2,5,3,8,2,5,50.0,1,4446.0,14.010000228881836,83100.0,99.79000091552734,1437.0,1672.0
1,1,533,1,35614.0,119.0,82.0,2,5,5,8,1,5,250.0,1,6710.0,37.7599983215332,73700.0,147.6999969482422,1848.0,2062.0
1,1,109,0,40380.0,55.0,105.0,2,5,5,8,1,5,59.0,1,4569.0,5.380000114440918,68500.0,127.29000091552734,1671.0,1826.0
1,3,55,1,35004.0,103.0,1595.09,2,5,5,8,1,5,57.0,1,2826.0,24.950000762939453,110800.0,51.58000183105469,701.0,1371.0
1,3,50,0,35614.0,61.0,180.0,1,5,5,8,2,5,45.0,1,8275.0,94.81999969482422,73700.0,50.459999084472656,167.0,222.0
1,3,480,0,35614.0,119.0,146.06,2,5,5,8,2,5,288.0,1,6046.0,14.3100004196167,73700.0,247.72999572753903,1895.0,2116.0
1,3,343,0,35004.0,59.0,5213.02,2,5,5,8,1,5,134.0,1,5307.0,10.119999885559082,110800.0,114.91999816894533,1611.0,1901.0
1,1,799,0,35614.0,47.0,220.0,2,5,5,8,1,5,131.0,1,4313.0,20.36000061035156,73700.0,45.0099983215332,370.0,956.0
1,3,825,0,35614.0,61.0,126.0,2,2,5,5,1,2,643.0,1,12427.0,23.61000061035156,73700.0,346.989990234375,2402.0,115.0
1,3,290,0,35004.0,59.0,4153.0,2,5,5,8,1,5,68.0,1,6131.0,12.09000015258789,110800.0,113.66000366210938,1694.0,2005.0
1,3,79,0,15380.0,29.0,172.0,2,2,5,5,2,1,67.0,1,2268.0,6.480000019073486,68200.0,82.08999633789062,557.0,1019.0
1,1,255,0,10580.0,93.0,325.03,2,2,5,5,2,1,132.0,1,4045.0,8.0600004196167,83100.0,109.51000213623048,1248.0,1411.0
1,3,341,0,35004.0,59.0,5211.0,2,5,5,8,2,5,123.0,1,4862.0,7.199999809265137,110800.0,116.54000091552734,1372.0,1584.0
1,3,200,0,20524.0,79.0,112.0,2,2,5,5,1,2,106.0,1,7070.0,21.049999237060547,97100.0,120.33000183105467,1852.0,2378.0
1,3,277,1,35004.0,103.0,1583.19,2,5,5,8,1,5,120.0,1,3650.0,30.13999938964844,110800.0,92.02999877929688,1044.0,1039.0
1,1,200,0,20524.0,27.0,1901.02,2,2,5,5,1,1,132.0,1,1786.0,32.36000061035156,97100.0,80.38999938964844,369.0,561.0
1,3,400,1,35004.0,103.0,2009.02,2,5,5,8,1,5,82.0,1,6991.0,21.540000915527344,110800.0,110.8499984741211,2565.0,6541.0
2,3,374,0,35614.0,47.0,229.0,2,2,3,3,1,2,96.0,1,3780.0,67.66999816894531,73700.0,61.959999084472656,369.0,1142.0
2,3,286,0,35004.0,103.0,1591.05,2,2,5,5,1,2,108.0,1,7179.0,33.790000915527344,110800.0,68.5999984741211,1390.0,1822.0
1,1,200,0,35614.0,119.0,149.01,2,5,5,8,1,5,283.0,1,6469.0,13.479999542236328,73700.0,225.66000366210935,1869.0,2046.0
1,1,88,0,15380.0,29.0,108.07,2,2,5,5,1,2,41.0,1,5313.0,15.0,68200.0,101.01000213623048,1375.0,2074.0
1,2,194,0,40380.0,55.0,122.01,2,2,5,5,1,2,146.0,1,6036.0,14.5,68500.0,170.02999877929688,1049.0,1357.0
1,1,92,0,40380.0,55.0,137.02,2,5,5,8,2,5,32.0,1,3714.0,8.1899995803833,68500.0,94.62000274658205,1305.0,1460.0
1,3,300,1,35004.0,59.0,4106.0,1,2,3,3,1,2,97.0,1,7380.0,59.06999969482422,110800.0,98.55999755859376,1936.0,2348.0
1,3,351,0,35614.0,85.0,277.06,2,5,5,8,1,5,134.0,1,3525.0,39.380001068115234,73700.0,134.3800048828125,859.0,1041.0
2,3,150,0,10580.0,1.0,136.01,2,2,5,5,1,2,110.0,1,10073.0,24.76000022888184,83100.0,123.76000213623048,1895.0,2422.0
1,2,14,0,46540.0,43.0,112.0,2,5,5,8,1,5,33.0,2,6505.0,8.390000343322754,62100.0,87.9800033569336,1336.0,2255.0
1,3,30,1,35614.0,61.0,206.0,2,2,5,5,2,1,73.0,2,2949.0,88.2300033569336,73700.0,80.6500015258789,190.0,406.0
1,1,342,0,35614.0,119.0,22.04,2,5,5,8,2,5,152.0,1,4976.0,31.40999984741211,73700.0,124.9499969482422,1377.0,612.0
1,3,975,0,35614.0,61.0,86.03,2,5,5,8,1,5,182.0,1,4272.0,14.630000114440918,73700.0,316.6300048828125,1818.0,0.0
1,3,70,1,20524.0,79.0,118.0,2,5,5,8,2,5,27.0,1,7893.0,32.029998779296875,97100.0,115.72000122070312,1955.0,2643.0
2,1,517,0,35614.0,47.0,1014.0,2,5,3,8,2,5,81.0,1,2240.0,96.5199966430664,73700.0,90.5,525.0,855.0
1,3,60,1,45060.0,67.0,113.0,2,5,5,8,1,5,24.0,1,3018.0,1.8200000524520876,68000.0,85.80000305175781,966.0,1253.0
1,1,230,0,35004.0,103.0,1582.07,2,5,5,8,2,5,64.0,1,4821.0,13.149999618530272,110800.0,143.1699981689453,1496.0,1703.0
2,3,145,0,35614.0,5.0,121.01,2,5,3,8,2,5,86.0,1,3057.0,96.56999969482422,73700.0,37.18000030517578,141.0,419.0
1,3,78,1,45060.0,67.0,56.01,2,2,5,5,1,2,82.0,1,1399.0,24.15999984741211,68000.0,123.70999908447266,576.0,748.0
2,1,529,0,35614.0,47.0,628.0,2,2,5,5,1,2,156.0,1,5130.0,10.550000190734863,73700.0,112.4499969482422,1599.0,2069.0
1,2,282,1,35004.0,59.0,4103.0,2,5,3,8,2,5,64.0,1,6805.0,77.7699966430664,110800.0,86.26000213623047,1521.0,1875.0
1,1,172,0,40380.0,55.0,118.0,2,2,5,5,1,2,75.0,1,5299.0,7.039999961853027,68500.0,120.58999633789062,1916.0,2538.0
1,3,394,0,35614.0,5.0,310.0,2,5,3,8,1,5,137.0,1,4869.0,56.380001068115234,73700.0,135.38999938964844,924.0,1197.0
1,2,25,0,45060.0,75.0,215.02,2,5,5,8,1,5,23.0,1,6746.0,5.070000171661377,68000.0,102.5999984741211,2057.0,3050.0
1,1,116,0,15380.0,29.0,101.01,2,5,5,8,1,5,45.0,1,4342.0,16.559999465942383,68200.0,120.20999908447266,1731.0,1990.0
1,1,328,0,15380.0,29.0,148.01,2,2,5,5,1,2,104.0,1,2555.0,5.559999942779541,68200.0,89.29000091552734,626.0,1048.0
1,2,26,1,46540.0,65.0,217.02,2,5,5,8,2,5,60.0,1,2644.0,23.75,62100.0,76.43000030517578,559.0,1178.0
1,3,90,0,24020.0,113.0,730.0,2,5,5,8,1,5,33.0,1,4049.0,2.890000104904175,64100.0,96.81999969482422,1231.0,2099.0
1,3,99,1,35614.0,61.0,50.0,2,5,5,8,2,5,50.0,1,4998.0,21.790000915527344,73700.0,251.38999938964844,1143.0,205.0
1,3,225,0,20524.0,27.0,200.05,2,2,5,5,1,2,115.0,1,5359.0,12.220000267028809,97100.0,108.45999908447266,1591.0,1852.0
1,3,170,0,24020.0,113.0,709.0,2,5,5,8,1,5,79.0,1,4486.0,2.0299999713897705,64100.0,160.52000427246094,1519.0,1725.0
1,3,140,0,45060.0,75.0,206.0,2,2,5,5,1,2,175.0,1,4943.0,3.9700000286102295,68000.0,89.76000213623047,1587.0,2466.0
1,3,65,0,21300.0,15.0,107.0,2,2,5,5,2,1,134.0,2,7830.0,11.140000343322754,64600.0,150.58999633789062,2567.0,2892.0
2,2,22,1,13780.0,7.0,125.0,2,2,5,5,1,2,103.0,2,6196.0,2.8399999141693115,65700.0,102.48999786376952,2056.0,2760.0
2,1,139,0,40380.0,69.0,511.0,2,2,5,5,1,2,94.0,1,2191.0,7.760000228881836,68500.0,59.4900016784668,411.0,857.0
1,1,85,0,40380.0,55.0,146.02,2,2,5,5,1,2,73.0,1,4768.0,24.32999992370605,68500.0,91.2699966430664,1282.0,1627.0
1,1,636,0,35614.0,47.0,50.0,2,5,5,8,1,5,210.0,1,2510.0,18.56999969482422,73700.0,160.60000610351562,521.0,468.0
